east,north,elev_m,serial,name,type,disposition,acres,status
282608.20,4680507.58,1778.9,ID103469023,FRANKLIN #6,L,Closed,,CLOSED
281900.11,4680390.59,1792.3,ID103019027,FRANKLIN #7,L,Closed,,CLOSED
283529.23,4680514.71,1839.6,ID103296840,FRANKLIN #8,L,Closed,,CLOSED
230258.59,4682732.03,1868.7,ID103511249,STAR #2,L,Closed,,CLOSED
231035.34,4681223.09,1978.3,ID103504672,STAR #3,L,Closed,,CLOSED
283279.16,4697188.62,1698.8,ID103486368,MICA #13,L,Closed,,CLOSED
325140.53,4663227.51,2220.6,ID103118399,SURPRISE #1,L,Closed,,CLOSED
274399.89,4671391.18,2496.4,ID103523632,LUCKY BOY #2,L,Closed,,CLOSED
274399.89,4671391.18,2496.4,ID103148616,LUCKY BOY #3,L,Closed,,CLOSED
274399.89,4671391.18,2496.4,ID103522192,LUCKY BOY #4,L,Closed,,CLOSED
273964.55,4671355.11,2517.4,ID103294490,LUCKY BOY #5,L,Closed,,CLOSED
274424.52,4671747.21,2504.2,ID103222041,LUCKY BOY #6,L,Closed,,CLOSED
274379.91,4671748.64,2510.0,ID102268373,LUCKY BOY #7,L,Closed,,CLOSED
279913.28,4665079.01,1740.3,ID103371108,RICO RIDGE 101,L,Closed,,CLOSED
280270.98,4665083.43,1723.2,ID103321648,RICO RIDGE 102,L,Closed,,CLOSED
297064.91,4691629.00,2034.2,ID103114747,ROAD AGENT #5,L,Closed,,CLOSED
272357.41,4657480.81,1899.2,ID103226454,TUNGSTEN CHIEF NO4,L,Closed,,CLOSED
274157.54,4663713.48,2111.6,ID103363241,JOHNS GOLDEN DREAM,L,Closed,,CLOSED
271600.11,4672734.17,1977.6,ID103070216,CALSITE #1,L,Closed,,CLOSED
283529.23,4680514.71,1839.6,ID103459656,FRANKLIN #9,L,Closed,,CLOSED
283497.36,4681034.77,1870.3,ID103324586,FRANKLIN #10,L,Closed,,CLOSED
283575.48,4682122.75,1752.2,ID103477852,FRANKLIN #11,L,Closed,,CLOSED
282695.87,4682406.67,1754.1,ID103142850,FRANKLIN #12,L,Closed,,CLOSED
273593.94,4670965.72,2419.6,ID103341541,LUCKY BOY #1,L,Closed,,CLOSED
265063.64,4669893.13,2232.9,ID103328994,THIRD GO,L,Closed,,CLOSED
328598.86,4722417.42,1285.5,ID103296700,LADY LUCK,L,Closed,,CLOSED
265418.87,4669803.49,2196.3,ID103437729,FIFTH GO,L,Closed,,CLOSED
265428.04,4670277.87,2072.2,ID103374581,SIXTH GO,L,Closed,,CLOSED
265428.04,4670277.87,2072.2,ID103460036,FOURTH GO,L,Closed,,CLOSED
265094.52,4670695.86,2074.1,ID103453794,SEVENTH GO,L,Closed,,CLOSED
283319.29,4671412.47,2059.9,ID103283995,NEVIDA #31,L,Closed,,CLOSED
281700.21,4670638.82,1952.0,ID103455712,NEVIDA #32,L,Closed,,CLOSED
274084.43,4662928.83,2101.1,ID103111740,JOHNS GOLDEN DREAM 2,L,Closed,,CLOSED
257790.42,4682141.02,1401.9,ID103477747,RED WARRIOR CHIEF,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103526996,MT VIEW #1,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103328233,MT VIEW #2,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103018598,MT VIEW #3,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103249872,MT VIEW #4,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103226145,MT VIEW #5,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103471165,MT VIEW #6,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103274872,MT VIEW #7,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103403722,MT VIEW #8,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103371657,OLYMPIA #1,L,Closed,,CLOSED
282129.89,4674262.36,2442.2,ID103346747,OLYMPIA #2,L,Closed,,CLOSED
282227.86,4677480.48,2096.9,ID103453599,JOLLY ROGER,L,Closed,,CLOSED
283760.89,4672625.98,2027.6,ID103471894,THUNDER MOUNTAIN,L,Closed,,CLOSED
328542.50,4699417.30,1698.5,ID103360921,AA 2001,L,Closed,,CLOSED
328542.50,4699417.30,1698.5,ID103521842,AA 2002,L,Closed,,CLOSED
328073.25,4699916.61,1704.7,ID103278205,AA 2003,L,Closed,,CLOSED
328468.36,4699816.90,1741.1,ID103118459,AA 2004,L,Closed,,CLOSED
327691.79,4699968.24,1620.2,ID103224469,AA 2005,L,Closed,,CLOSED
327974.61,4700222.38,1719.0,ID103016324,AA 2006,L,Closed,,CLOSED
327681.53,4700352.94,1652.5,ID103289939,AA 2007,L,Closed,,CLOSED
327627.71,4700739.83,1703.6,ID103500888,AA 2008,L,Closed,,CLOSED
328052.99,4700297.11,1731.5,ID103527747,AA 2009,L,Closed,,CLOSED
327627.71,4700739.83,1703.6,ID103111772,AA 2010,L,Closed,,CLOSED
327954.38,4700737.32,1738.5,ID103361412,AA 2011,L,Closed,,CLOSED
329322.40,4663064.11,2191.1,ID103325899,DRY 25 A,L,Closed,,CLOSED
332101.44,4659922.25,1733.8,ID103462861,MINERAL #3 A,L,Closed,,CLOSED
331331.05,4662221.49,1921.5,ID103288160,GULCH #1 A,L,Closed,,CLOSED
330822.12,4662220.32,2032.4,ID103526729,GULCH #2 A,L,Closed,,CLOSED
330503.44,4661871.32,2049.5,ID102917961,GULCH #3 A,L,Closed,,CLOSED
292560.56,4687290.86,1775.1,ID103278796,ROCKY #1,L,Closed,,CLOSED
292560.56,4687290.86,1775.1,ID103344442,ROCKY #2,L,Closed,,CLOSED
293006.56,4687308.80,1697.1,ID103407091,ROCKY #3,L,Closed,,CLOSED
293006.56,4687308.80,1697.1,ID103371104,ROCKY #4,L,Closed,,CLOSED
293006.56,4687308.80,1697.1,ID103321641,ROCKY #5,L,Closed,,CLOSED
329197.18,4661546.14,2153.9,ID103227768,FERRUGINOUS HAWK #1,L,Closed,,CLOSED
329229.55,4661036.50,2194.6,ID103291438,FERRUGINOUS HAWK #2,L,Closed,,CLOSED
329220.27,4660652.31,2171.4,ID103473569,FERRUGINOUS HAWK #3,L,Closed,,CLOSED
329220.27,4660652.31,2171.4,ID103513260,FERRUGINOUS HAWK #4,L,Closed,,CLOSED
329624.11,4660718.12,2376.9,ID103278518,FERRUGINOUS HAWK #5,L,Closed,,CLOSED
329624.11,4660718.12,2376.9,ID103454467,FERRUGINOUS HAWK #6,L,Closed,,CLOSED
329979.62,4660632.90,2266.7,ID103325433,FERRUGINOUS HAWK #7,L,Closed,,CLOSED
330611.55,4660546.62,2028.7,ID103288072,FERRUGINOUS HAWK #8,L,Closed,,CLOSED
329979.62,4660632.90,2266.7,ID103295067,FERRUGINOUS HAWK #9,L,Closed,,CLOSED
329660.83,4660283.93,2313.8,ID103082353,FERRUGINOUS HAWK #10,L,Closed,,CLOSED
329984.36,4660245.04,2226.8,ID103466599,FERRUGINOUS HAWK #11,L,Closed,,CLOSED
329604.74,4659914.20,2283.1,ID103484090,FERRUGINOUS HAWK #12,L,Closed,,CLOSED
329961.38,4659874.51,2176.6,ID103325342,FERRUGINOUS HAWK #13,L,Closed,,CLOSED
329604.74,4659914.20,2283.1,ID103307585,FERRUGINOUS HAWK #14,L,Closed,,CLOSED
329961.38,4659874.51,2176.6,ID102919019,FERRUGINOUS HAWK #15,L,Closed,,CLOSED
329604.74,4659914.20,2283.1,ID103438907,FERRUGINOUS HAWK #16,L,Closed,,CLOSED
329961.38,4659874.51,2176.6,ID103406391,FERRUGINOUS HAWK #17,L,Closed,,CLOSED
333732.33,4666996.29,1679.5,ID103376203,DELMA #1,L,Closed,,CLOSED
331726.40,4664609.62,1820.3,ID103274375,DELMA #2,L,Closed,,CLOSED
331355.54,4664632.91,1896.8,ID103306723,DELMA #3,L,Closed,,CLOSED
331700.10,4665414.62,1830.2,ID103464052,DELMA #4,L,Closed,,CLOSED
331241.66,4665163.37,1821.2,ID103366386,DELMA #5,L,Closed,,CLOSED
331744.74,4665413.56,1824.9,ID103116060,DELMA #6,L,Closed,,CLOSED
332117.07,4665419.13,1795.0,ID103442498,DELMA #7,L,Closed,,CLOSED
332021.73,4665096.99,1777.4,ID103376735,DELMA #8,L,Closed,,CLOSED
332207.38,4664903.70,1735.4,ID103346978,DELMA #9,L,Closed,,CLOSED
330879.50,4664719.85,1839.2,ID103347725,DELMA #10,L,Closed,,CLOSED
330879.50,4664719.85,1839.2,ID102260978,DELMA #11,L,Closed,,CLOSED
330963.27,4665074.48,1882.8,ID103288154,DELMA #12,L,Closed,,CLOSED
331726.40,4664609.62,1820.3,ID103526308,DELMA #13,L,Closed,,CLOSED
286815.55,4686940.81,2309.5,ID103455405,LUCKY STAR,L,Closed,,CLOSED
286810.80,4686106.24,2252.7,ID101469173,GOLD HILL,L,Closed,,CLOSED
263799.38,4668258.93,2151.8,ID103454111,FREEMAN WHITTLE #19,L,Closed,,CLOSED
263799.38,4668258.93,2151.8,ID103289763,FREEMAN WHITTLE #18,L,Closed,,CLOSED
263799.38,4668258.93,2151.8,ID103291646,FREEMAN WHITTLE #17,L,Closed,,CLOSED
286815.55,4686940.81,2309.5,ID103292589,LUCKY STAR,L,Closed,,CLOSED
286810.80,4686106.24,2252.7,ID103141181,GOLD HILL,L,Closed,,CLOSED
286815.55,4686940.81,2309.5,ID103409395,LUCKY STAR,L,Closed,,CLOSED
286810.80,4686106.24,2252.7,ID103374305,GOLD HILL,L,Closed,,CLOSED
273328.77,4660588.71,2035.2,ID103015036,MICA #13,L,Closed,,CLOSED
273204.65,4657853.77,2066.0,ID103016766,MICA #10,L,Closed,,CLOSED
273181.10,4659884.26,1970.5,ID103503793,MICA #12,L,Closed,,CLOSED
284505.45,4687023.66,2664.1,ID103276061,DEER FLATS,L,Closed,,CLOSED
286557.86,4686172.84,2355.2,ID103478486,GOLD HILL,L,Closed,,CLOSED
286666.30,4686916.45,2290.4,ID103372070,LUCKY STAR,L,Closed,,CLOSED
232412.74,4683146.74,1838.3,ID103454195,ST HELENS #1,L,Closed,20.0,CLOSED
253696.95,4681108.17,1660.2,ID103222516,RED ROCK #1,L,Closed,,CLOSED
253301.99,4681106.46,1701.2,ID103470104,RED ROCK #2,L,Closed,,CLOSED
273238.69,4660569.36,2047.6,ID103411613,MARIE LYNN,L,Closed,,CLOSED
273181.10,4659884.26,1970.5,ID103273620,MARLENE MARIE,L,Closed,,CLOSED
273206.56,4659076.44,2039.9,ID103525653,ATTA SUE,L,Closed,,CLOSED
335540.20,4724659.25,1285.8,ID103364102,EAGLE #2,L,Closed,,CLOSED
331350.92,4722432.15,1295.3,ID103242171,EAGLE #3,L,Closed,,CLOSED
259120.28,4659901.21,1650.0,ID103113467,RIM ROCK,L,Closed,,CLOSED
245982.36,4693423.16,1564.3,ID103379380,BIRM #1,L,Closed,,CLOSED
245982.36,4693423.16,1564.3,ID103472590,BIRM #2,L,Closed,,CLOSED
245982.36,4693423.16,1564.3,ID103344051,BIRM #3,L,Closed,,CLOSED
245189.75,4693492.01,1612.9,ID103223529,BIRM #4,L,Closed,,CLOSED
245189.75,4693492.01,1612.9,ID103309482,BIRM #5,L,Closed,,CLOSED
245153.26,4693124.16,1607.1,ID103526367,BIRM #6,L,Closed,,CLOSED
245153.26,4693124.16,1607.1,ID103247265,BIRM #7,L,Closed,,CLOSED
245947.86,4693040.79,1543.3,ID103116622,BIRM #8,L,Closed,,CLOSED
245947.86,4693040.79,1543.3,ID103300306,BIRM #9,L,Closed,,CLOSED
245947.86,4693040.79,1543.3,ID103225423,BIRM #10,L,Closed,,CLOSED
245914.64,4692330.33,1565.4,ID103412163,BIRM #11,L,Closed,,CLOSED
245914.64,4692330.33,1565.4,ID103275211,BIRM #12,L,Closed,,CLOSED
245914.64,4692330.33,1565.4,ID103504767,BIRM #13,L,Closed,,CLOSED
245201.50,4692273.96,1537.6,ID103464614,BIRM #14,L,Closed,,CLOSED
245201.50,4692273.96,1537.6,ID103291193,BIRM #15,L,Closed,,CLOSED
245096.28,4691762.95,1655.5,ID103017212,BIRM #16,L,Closed,,CLOSED
245096.28,4691762.95,1655.5,ID103186882,BIRM #17,L,Closed,,CLOSED
245894.41,4691727.27,1575.4,ID103327771,BIRM #18,L,Closed,,CLOSED
245894.41,4691727.27,1575.4,ID103277067,BIRM #19,L,Closed,,CLOSED
245894.41,4691727.27,1575.4,ID103478928,BIRM #20,L,Closed,,CLOSED
264529.98,4667041.66,2196.7,ID103144002,GONDOLA HILLS QUAR 2,L,Closed,,CLOSED
263770.01,4667456.16,2048.5,ID103244407,GONDOLA HILLS QUAR 1,L,Closed,,CLOSED
245866.92,4691379.11,1565.5,ID103325598,BIRM #21,L,Closed,,CLOSED
245866.92,4691379.11,1565.5,ID103362084,BIRM #22,L,Closed,,CLOSED
245866.92,4691379.11,1565.5,ID103482857,BIRM #23,L,Closed,,CLOSED
245068.71,4691413.68,1635.6,ID103287060,BIRM #24,L,Closed,,CLOSED
245068.71,4691413.68,1635.6,ID103456831,BIRM #25,L,Closed,,CLOSED
291159.37,4705065.74,1655.1,ID103249825,JOHN #1,L,Closed,,CLOSED
290677.21,4705066.86,1694.2,ID102270181,BIG JOHN #2,L,Closed,,CLOSED
291159.37,4705065.74,1655.1,ID103226665,BIG JOHN #3,L,Closed,,CLOSED
291159.37,4705065.74,1655.1,ID103437530,BIG JOHN #4,L,Closed,,CLOSED
291534.72,4705042.28,1565.6,ID103379753,BIG JOHN #5,L,Closed,,CLOSED
290796.10,4706313.71,1582.6,ID103343036,BIG JOHN #6,L,Closed,,CLOSED
332227.68,4662728.98,1795.4,ID103329609,JOE #1,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103466274,JOE #2,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103291304,JOE #3,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103299260,JOE #4,L,Closed,,CLOSED
332062.96,4661786.31,1813.0,ID103185439,JOE #5,L,Closed,,CLOSED
332054.66,4661402.10,1804.6,ID103405488,JOE #6,L,Closed,,CLOSED
332054.66,4661402.10,1804.6,ID103284280,JOE #7,L,Closed,,CLOSED
332412.73,4661425.82,1745.5,ID103324460,JOE #8,L,Closed,,CLOSED
332027.91,4660833.90,1784.3,ID103308108,JOE #9,L,Closed,,CLOSED
332453.57,4660774.92,1731.8,ID103369794,JOE #10,L,Closed,,CLOSED
332456.68,4660242.67,1693.7,ID103405221,JOE #11,L,Closed,,CLOSED
332397.57,4659948.55,1706.0,ID103341615,JOE #12,L,Closed,,CLOSED
332397.57,4659948.55,1706.0,ID103441524,JOE #13,L,Closed,,CLOSED
332456.68,4660242.67,1693.7,ID103482416,JOE #14A,L,Closed,,CLOSED
332448.95,4660475.06,1720.8,ID103402414,JOE #15,L,Closed,,CLOSED
332412.73,4661425.82,1745.5,ID103292473,JOE #16,L,Closed,,CLOSED
332412.73,4661425.82,1745.5,ID103473530,JOE #17,L,Closed,,CLOSED
332412.73,4661425.82,1745.5,ID103283479,JOE #18,L,Closed,,CLOSED
332434.73,4661795.26,1752.1,ID103278585,JOE #19,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID103326078,JOE #20,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID103475210,JOE #21,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID103141721,JOE #22,L,Closed,,CLOSED
332516.53,4662627.69,1751.9,ID103526701,JOE #23,L,Closed,,CLOSED
332397.57,4659948.55,1706.0,ID103406484,PEP #1,L,Closed,,CLOSED
332467.64,4659552.49,1732.7,ID103490394,PEP #2,L,Closed,,CLOSED
332484.78,4659087.68,1721.3,ID103292668,PEP #3,L,Closed,,CLOSED
332484.78,4659087.68,1721.3,ID103477083,PEP #4,L,Closed,,CLOSED
332761.55,4659554.42,1680.3,ID103321675,PEP NO 5,L,Closed,,CLOSED
332806.58,4659077.85,1642.0,ID103451851,PEP #6,L,Closed,,CLOSED
332101.44,4659922.25,1733.8,ID103523255,PEP #7,L,Closed,,CLOSED
332101.44,4659922.25,1733.8,ID103418451,PEP #8,L,Closed,,CLOSED
332101.44,4659922.25,1733.8,ID103452545,PEP #9,L,Closed,,CLOSED
331220.74,4661483.07,2031.7,ID103298266,PEP #12,L,Closed,,CLOSED
331220.74,4661483.07,2031.7,ID103228981,PEP #13,L,Closed,,CLOSED
331696.18,4661396.19,1905.5,ID103281113,PEP #14,L,Closed,,CLOSED
331696.18,4661396.19,1905.5,ID103361238,PEP #15,L,Closed,,CLOSED
290626.15,4703503.44,1539.3,ID103376600,RED VEIN #1,L,Closed,,CLOSED
290626.15,4703503.44,1539.3,ID103271296,RED VEIN #2,L,Closed,,CLOSED
283255.34,4672263.61,2064.3,ID103014165,THUNDER MOUNTAIN #1,L,Closed,,CLOSED
296554.83,4653202.14,1748.3,ID103463848,BINGO #X,L,Closed,,CLOSED
296554.83,4653202.14,1748.3,ID103018177,BINGO #XI,L,Closed,,CLOSED
296554.83,4653202.14,1748.3,ID103141266,BINGO #XII,L,Closed,,CLOSED
297377.86,4653954.25,1683.3,ID103364824,BINGO #XIII,L,Closed,,CLOSED
260316.85,4651921.81,1828.5,UT104872899,JW # 12,L,Closed,,CLOSED
260724.10,4651700.16,1880.7,UT104083710,JW # 13,L,Closed,,CLOSED
260316.85,4651921.81,1828.5,UT104428070,JW # 14,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT103799251,JW # 15,L,Closed,,CLOSED
260353.08,4652257.43,1811.5,UT104662472,JW # 16,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT104724902,JW # 17,L,Closed,,CLOSED
260353.08,4652257.43,1811.5,UT101398176,JW # 18,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT102288771,JW # 19,L,Closed,,CLOSED
260353.08,4652257.43,1811.5,UT105008459,JW # 20,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT104747871,JW # 21,L,Closed,,CLOSED
261137.40,4651780.72,2006.4,UT104797793,JW # 30,L,Closed,,CLOSED
261521.42,4651780.02,1984.6,UT104450995,JW # 31,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT104863856,JW # 32,L,Closed,,CLOSED
261587.86,4652152.43,1975.7,UT104548859,JW # 33,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT104691541,JW # 34,L,Closed,,CLOSED
261587.86,4652152.43,1975.7,UT101791326,JW # 35,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT105213028,JW # 36,L,Closed,,CLOSED
261587.86,4652152.43,1975.7,UT104699999,JW # 37,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT104877374,JW # 38,L,Closed,,CLOSED
261587.86,4652152.43,1975.7,UT104840637,JW # 39,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT102280757,JW # 19,L,Closed,,CLOSED
260859.55,4652150.28,1879.3,UT104774567,JW # 21,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT105031913,JW # 34,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT104087274,JW # 36,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT101393162,JW # 38,L,Closed,,CLOSED
261282.68,4652153.81,1930.8,UT105086535,PEG LEG MINE,L,Closed,20.66,CLOSED
260353.08,4652257.43,1811.5,UT104800999,GC 1,L,Closed,20.66,CLOSED
260859.55,4652150.28,1879.3,UT104801000,GC 2,L,Closed,20.66,CLOSED
261282.68,4652153.81,1930.8,UT104801001,GC 3,L,Closed,20.66,CLOSED
261946.94,4652224.85,2029.2,UT104801002,GC 4,L,Closed,20.66,CLOSED
260859.55,4652150.28,1879.3,UT104801003,GC 5,L,Closed,20.66,CLOSED
260859.55,4652150.28,1879.3,UT104801004,GC 6,L,Closed,20.66,CLOSED
260859.55,4652150.28,1879.3,UT104801005,GC 7,L,Closed,20.66,CLOSED
260859.55,4652150.28,1879.3,UT104801006,GC 8,L,Closed,20.66,CLOSED
261282.68,4652153.81,1930.8,UT104801007,GC 9,L,Closed,20.66,CLOSED
261587.86,4652152.43,1975.7,UT104801008,GC 10,L,Closed,20.66,CLOSED
261587.86,4652152.43,1975.7,UT104801009,GC 11,L,Closed,20.66,CLOSED
261587.86,4652152.43,1975.7,UT104801010,GC 12,L,Closed,20.66,CLOSED
261946.94,4652224.85,2029.2,UT104801011,GC 13,L,Closed,17.22,CLOSED
260724.10,4651700.16,1880.7,UT104801012,GC 14,L,Closed,20.66,CLOSED
260724.10,4651700.16,1880.7,UT104801013,GC 15,L,Closed,20.66,CLOSED
260724.10,4651700.16,1880.7,UT104801014,GC 16,L,Closed,20.66,CLOSED
260724.10,4651700.16,1880.7,UT104801015,GC 17,L,Closed,20.66,CLOSED
261137.40,4651780.72,2006.4,UT104801016,GC 18,L,Closed,20.66,CLOSED
261521.42,4651780.02,1984.6,UT104801017,GC 19,L,Closed,20.66,CLOSED
261521.42,4651780.02,1984.6,UT104801018,GC 20,L,Closed,20.66,CLOSED
261521.42,4651780.02,1984.6,UT104801019,GC 21,L,Closed,20.66,CLOSED
262080.74,4651688.97,2027.0,UT104801020,GC 22,L,Closed,15.49,CLOSED
263762.98,4651717.21,2411.8,UT104801809,GC 47,L,Closed,20.66,CLOSED
263762.98,4651717.21,2411.8,UT104802556,GC 49,L,Closed,20.66,CLOSED
263762.98,4651717.21,2411.8,UT104802558,GC 51,L,Closed,20.66,CLOSED
264143.88,4651747.89,2397.3,UT104802560,GC 53,L,Closed,20.66,CLOSED
264703.45,4651739.30,2233.1,UT104802562,GC 55,L,Closed,20.66,CLOSED
280016.99,4651604.45,1657.7,UT104438631,RAFT RIVER NO 1,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT103834380,RAFT RIVER NO 2,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104828687,RAFT RIVER NO 3,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104660549,RAFT RIVER NO 4,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104424325,RAFT RIVER NO 5,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104491016,RAFT RIVER NO 6,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104825570,RAFT RIVER NO 7,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT102316621,RAFT RIVER NO 8,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT101392695,RAFT RIVER NO 9,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104817119,RAFT RIVER NO 10,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT103838306,RAFT RIVER NO 11,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104873473,RAFT RIVER NO 12,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT101774720,RAFT RIVER NO 13,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104705987,RAFT RIVER NO 14,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104451095,RAFT RIVER NO 15,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104482661,RAFT RIVER NO 16,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104822056,RAFT RIVER NO 17,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104738918,RAFT RIVER NO 18,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104867305,RAFT RIVER NO 19,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104823856,RAFT RIVER NO 20,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104773140,RAFT RIVER NO 21,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT104751884,RAFT RIVER NO 22,L,Closed,,CLOSED
280016.99,4651604.45,1657.7,UT101397177,RAFT RIVER NO 23,L,Closed,,CLOSED
295979.35,4652128.48,1833.3,ID106344636,Bally #2,L,Closed,2163.5,CLOSED
263712.16,4665851.70,1935.6,ID103490297,MS-1-49,M,Closed,,CLOSED
264472.01,4665825.19,2074.0,ID103370599,MS-2-13,M,Closed,,CLOSED
264472.01,4665825.19,2074.0,ID103297710,MS-1-13,M,Closed,,CLOSED
263712.16,4665851.70,1935.6,ID103226027,MS-2-49,M,Closed,,CLOSED
288941.89,4685879.51,1926.4,ID103294039,BADGER,M,Closed,,CLOSED
260841.27,4676428.76,1432.2,ID103410005,ROD 1,M,Closed,5.0,CLOSED
260081.22,4676416.84,1413.8,ID103507213,ROD 2,M,Closed,5.0,CLOSED
260081.22,4676416.84,1413.8,ID103227913,ROD 3,M,Closed,5.0,CLOSED
261367.65,4669150.13,1730.0,ID103309461,LION 6,M,Closed,5.0,CLOSED
261367.65,4669150.13,1730.0,ID103309462,LION 7,M,Closed,5.0,CLOSED
260565.10,4669225.14,1660.0,ID103506260,GOOSE 1,M,Closed,,CLOSED
310365.71,4654612.54,1578.6,ID102309455,NAF MILL,M,Closed,,CLOSED
303065.33,4682908.27,1396.8,ID103287851,LADY FRANKLIN MS,M,Closed,,CLOSED
305384.60,4682435.75,1385.5,ID103112033,FOURTH TERM MILL,M,Closed,,CLOSED
271997.68,4672729.07,2015.4,ID105790788,NORTH CARSON,P,Closed,40.0,CLOSED
263458.93,4668692.79,2049.1,ID103117586,ROCK GARDEN QUARRY 1,P,Closed,,CLOSED
263458.93,4668692.79,2049.1,ID103419471,ROCK GARDEN QUARRY 2,P,Closed,,CLOSED
263458.93,4668692.79,2049.1,ID103411661,ROCK GARDEN QUARRY 3,P,Closed,,CLOSED
263458.93,4668692.79,2049.1,ID103329902,ROCK GARDEN QUARRY 4,P,Closed,,CLOSED
263458.93,4668692.79,2049.1,ID103477237,ROCK GARDEN QUARRY 5,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID102920603,VALLEY VIEW #9,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103349134,VALLEY VIEW #10,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103282842,VALLEY VIEW #11,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103472551,VALLEY VIEW #12,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID102269775,VALLEY VIEW #13,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103244307,VALLEY VIEW #14,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103274167,VALLEY VIEW #15,P,Closed,,CLOSED
263782.42,4669062.15,2072.4,ID103529055,VALLEY VIEW #16,P,Closed,,CLOSED
251667.40,4712857.86,1249.6,ID103525083,LUCKY,P,Closed,,CLOSED
251667.40,4712857.86,1249.6,ID103293411,LUCKY STRIKE,P,Closed,,CLOSED
263799.38,4668258.93,2151.8,ID101682572,SPARKLE STONE QUARRY,P,Closed,,CLOSED
325272.92,4722587.13,1294.8,ID103465314,GOOD EARTH #1,P,Closed,,CLOSED
263203.69,4671341.67,1755.1,ID103326842,PROPHROCY #6,P,Closed,,CLOSED
263203.69,4671341.67,1755.1,ID103306290,PROPHROCY #5,P,Closed,,CLOSED
327679.16,4722516.89,1293.2,ID103466715,KENRICK FINES NO 1,P,Closed,,CLOSED
328914.90,4723288.54,1313.5,ID103286419,KENRICK FINES NO 2,P,Closed,,CLOSED
328914.90,4723288.54,1313.5,ID103525769,KENRICK FINES NO 3,P,Closed,,CLOSED
328933.90,4724091.43,1324.4,ID103451702,KENRICK FINES NO 4,P,Closed,,CLOSED
328532.43,4724904.72,1288.2,ID103297369,KENRICK FINES NO 5,P,Closed,,CLOSED
328128.89,4724110.24,1290.3,ID103344219,KENRICK FINES NO 6,P,Closed,,CLOSED
327325.84,4724174.66,1288.9,ID103283095,KENRICK FINES NO 7,P,Closed,,CLOSED
326628.77,4724147.62,1291.9,ID103363311,KENRICK FINES NO 8,P,Closed,,CLOSED
