east,north,elev_m,serial,name,type,disposition,acres,status
264448.16,4663000.09,2164.8,ID101828153,COLD 130,L,Filed,20.66,ACTIVE
261949.29,4662742.55,1919.3,ID101828154,COLD 131,L,Filed,20.66,ACTIVE
261949.29,4662742.55,1919.3,ID101828155,COLD 132,L,Filed,20.66,ACTIVE
261949.29,4662742.55,1919.3,ID101828156,COLD 133,L,Filed,20.66,ACTIVE
262334.00,4662730.71,2040.4,ID101828157,COLD 134,L,Filed,20.66,ACTIVE
264449.45,4662616.51,2136.1,ID101828158,COLD 135,L,Filed,20.66,ACTIVE
264449.45,4662616.51,2136.1,ID101828159,COLD 136,L,Filed,20.66,ACTIVE
261969.77,4662194.90,2021.6,ID101829391,COLD 137,L,Filed,20.66,ACTIVE
261969.77,4662194.90,2021.6,ID101829392,COLD 138,L,Filed,20.66,ACTIVE
261969.77,4662194.90,2021.6,ID101829393,COLD 139,L,Filed,20.66,ACTIVE
262367.98,4662140.36,2144.9,ID101829394,COLD 140,L,Filed,20.66,ACTIVE
262825.89,4662137.21,2248.2,ID101829395,COLD 141,L,Filed,20.66,ACTIVE
264408.67,4662088.71,2116.3,ID101829396,COLD 142,L,Filed,20.66,ACTIVE
265241.87,4662114.35,2237.4,ID101829397,COLD 143,L,Filed,20.66,ACTIVE
262355.31,4661812.84,2215.0,ID101829398,COLD 144,L,Filed,20.66,ACTIVE
262831.30,4661780.17,2324.0,ID101829399,COLD 145,L,Filed,20.66,ACTIVE
262831.30,4661780.17,2324.0,ID101829400,COLD 146,L,Filed,20.66,ACTIVE
262831.30,4661780.17,2324.0,ID101829443,COLD 147,L,Filed,20.66,ACTIVE
262831.30,4661780.17,2324.0,ID101829444,COLD 148,L,Filed,20.66,ACTIVE
263596.52,4661752.31,2171.7,ID101829445,COLD 149,L,Filed,20.66,ACTIVE
265211.78,4661781.85,2251.2,ID101829446,COLD 150,L,Filed,20.66,ACTIVE
265211.78,4661781.85,2251.2,ID101829447,COLD 151,L,Filed,20.66,ACTIVE
263596.52,4661752.31,2171.7,ID101829448,COLD 154,L,Filed,20.66,ACTIVE
263596.52,4661752.31,2171.7,ID101829449,COLD 155,L,Filed,20.66,ACTIVE
263563.46,4661754.53,2173.9,ID101829450,COLD 156,L,Filed,20.66,ACTIVE
263963.67,4661734.48,2181.0,ID101829451,COLD 157,L,Filed,20.66,ACTIVE
264405.13,4661734.21,2122.4,ID101829452,COLD 158,L,Filed,20.66,ACTIVE
264405.13,4661734.21,2122.4,ID101829453,COLD 159,L,Filed,20.66,ACTIVE
264405.13,4661734.21,2122.4,ID101620561,COLD 160,L,Filed,20.66,ACTIVE
264791.96,4661710.21,2186.6,ID101620562,COLD 161,L,Filed,20.66,ACTIVE
265211.78,4661781.85,2251.2,ID101620563,COLD 162,L,Filed,20.66,ACTIVE
265211.78,4661781.85,2251.2,ID101620564,COLD 163,L,Filed,20.66,ACTIVE
263591.80,4660992.08,2314.3,ID101620565,COLD 167,L,Filed,20.66,ACTIVE
263591.80,4660992.08,2314.3,ID101620566,COLD 168,L,Filed,20.66,ACTIVE
263936.90,4660932.74,2260.5,ID101620567,COLD 169,L,Filed,20.66,ACTIVE
262578.03,4656823.85,1997.6,ID101620568,BLUE 51,L,Filed,20.66,ACTIVE
262578.03,4656823.85,1997.6,ID101620569,BLUE 52,L,Filed,20.66,ACTIVE
262578.03,4656823.85,1997.6,ID101620570,BLUE 53,L,Filed,20.66,ACTIVE
262578.03,4656823.85,1997.6,ID101620571,BLUE 54,L,Filed,20.66,ACTIVE
261865.29,4656851.12,1895.4,ID101620572,BLUE 55,L,Filed,20.66,ACTIVE
262221.35,4656914.75,1929.2,ID101620573,BLUE 56,L,Filed,20.66,ACTIVE
261865.29,4656851.12,1895.4,ID101620574,BLUE 57,L,Filed,20.66,ACTIVE
262221.35,4656914.75,1929.2,ID101620575,BLUE 58,L,Filed,20.66,ACTIVE
261731.31,4656096.34,1891.2,ID101620576,BLUE 59,L,Filed,20.66,ACTIVE
262207.13,4656046.99,1899.7,ID101620577,BLUE 60,L,Filed,20.66,ACTIVE
262597.90,4656402.96,1963.2,ID101620578,BLUE 61,L,Filed,20.66,ACTIVE
262597.90,4656402.96,1963.2,ID101620579,BLUE 62,L,Filed,20.66,ACTIVE
262597.90,4656402.96,1963.2,ID101620580,BLUE 63,L,Filed,20.66,ACTIVE
262579.97,4656016.70,1930.3,ID101620581,BLUE 64,L,Filed,20.66,ACTIVE
262579.97,4656016.70,1930.3,ID101572580,BLUE 65,L,Filed,20.66,ACTIVE
262579.97,4656016.70,1930.3,ID101572581,BLUE 66,L,Filed,20.66,ACTIVE
263342.38,4656084.55,2016.7,ID101572582,BLUE 67,L,Filed,20.66,ACTIVE
263342.38,4656084.55,2016.7,ID101572583,BLUE 68,L,Filed,20.66,ACTIVE
263342.38,4656084.55,2016.7,ID101572584,BLUE 69,L,Filed,20.66,ACTIVE
263725.49,4656063.98,2066.8,ID101572585,BLUE 70,L,Filed,20.66,ACTIVE
262579.97,4656016.70,1930.3,ID101572586,BLUE 71,L,Filed,20.66,ACTIVE
263342.38,4656084.55,2016.7,ID101572587,BLUE 72,L,Filed,20.66,ACTIVE
263725.49,4656063.98,2066.8,ID101572588,BLUE 73,L,Filed,20.66,ACTIVE
260553.07,4654518.55,1826.6,ID101572589,MATRIX 1,L,Filed,20.66,ACTIVE
260553.07,4654518.55,1826.6,ID101572590,MATRIX 2,L,Filed,20.66,ACTIVE
260408.80,4653783.03,1887.1,ID101572591,MATRIX 3,L,Filed,20.66,ACTIVE
260856.11,4654063.63,1867.1,ID101572592,MATRIX 4,L,Filed,20.66,ACTIVE
260856.11,4654063.63,1867.1,ID101572593,MATRIX 5,L,Filed,20.66,ACTIVE
260856.11,4654063.63,1867.1,ID101572594,MATRIX 6,L,Filed,20.66,ACTIVE
260470.85,4653778.71,1903.5,ID101572595,MATRIX 7,L,Filed,20.66,ACTIVE
260830.68,4653678.73,1912.2,ID101572596,MATRIX 8,L,Filed,20.66,ACTIVE
260830.68,4653678.73,1912.2,ID101572597,MATRIX 9,L,Filed,20.66,ACTIVE
260830.68,4653678.73,1912.2,ID101572598,MATRIX 10,L,Filed,20.66,ACTIVE
260830.68,4653678.73,1912.2,ID101572599,MATRIX 11,L,Filed,20.66,ACTIVE
261642.67,4653683.61,1958.3,ID101572600,MATRIX 12,L,Filed,20.66,ACTIVE
261642.67,4653683.61,1958.3,ID101825784,MATRIX 13,L,Filed,20.66,ACTIVE
261642.67,4653683.61,1958.3,ID101825785,MATRIX 14,L,Filed,20.66,ACTIVE
260465.98,4652849.49,1880.8,ID101825786,MATRIX 16,L,Filed,20.66,ACTIVE
260828.72,4652784.99,1908.0,ID101825787,MATRIX 17,L,Filed,20.66,ACTIVE
260828.72,4652784.99,1908.0,ID101825788,MATRIX 18,L,Filed,20.66,ACTIVE
260828.72,4652784.99,1908.0,ID101825789,MATRIX 19,L,Filed,20.66,ACTIVE
260828.72,4652784.99,1908.0,ID101825790,MATRIX 20,L,Filed,20.66,ACTIVE
261732.88,4652765.65,1993.9,ID101825791,MATRIX 21,L,Filed,20.66,ACTIVE
261732.88,4652765.65,1993.9,ID101825792,MATRIX 22,L,Filed,20.66,ACTIVE
261732.88,4652765.65,1993.9,ID101825793,MATRIX 23,L,Filed,20.66,ACTIVE
260465.98,4652849.49,1880.8,ID101825794,MATRIX 25,L,Filed,20.66,ACTIVE
260828.72,4652784.99,1908.0,ID101825795,MATRIX 26,L,Filed,20.66,ACTIVE
259571.16,4663631.30,1637.7,ID106363138,RR-1,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363111,RR-2,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363139,RR-3,L,Filed,1280.0,ACTIVE
260371.95,4663558.51,1725.6,ID106363112,RR-4,L,Filed,320.0,ACTIVE
260371.95,4663558.51,1725.6,ID106363070,RR-5,L,Filed,320.0,ACTIVE
260371.95,4663558.51,1725.6,ID106363088,RR-7,L,Filed,320.0,ACTIVE
260196.54,4664172.58,1693.7,ID106363192,RR-8,L,Filed,1120.0,ACTIVE
261202.22,4664333.06,1784.3,ID106363071,RR-9,L,Filed,160.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363113,RR-10,L,Filed,160.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363140,RR-11,L,Filed,160.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363193,RR-12,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363141,RR-13,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363221,RR-14,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363167,RR-15,L,Filed,320.0,ACTIVE
259571.16,4663631.30,1637.7,ID106363240,RR-16,L,Filed,320.0,ACTIVE
259447.16,4663394.28,1667.4,ID106363168,RR-17,L,Filed,320.0,ACTIVE
259447.16,4663394.28,1667.4,ID106363072,RR-18,L,Filed,640.0,ACTIVE
259421.40,4662589.14,1635.3,ID106363194,RR-19,L,Filed,320.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363114,RR-20,L,Filed,320.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363195,RR-21,L,Filed,640.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363241,RR-22,L,Filed,320.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363242,RR-23,L,Filed,320.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363115,RR-27,L,Filed,320.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363196,RR-24,L,Filed,320.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363089,RR-25,L,Filed,640.0,ACTIVE
257821.76,4662821.67,1585.0,ID106363222,OKY-1,L,Filed,1530.09,ACTIVE
257821.76,4662821.67,1585.0,ID106363197,OKY-3,L,Filed,3043.11,ACTIVE
258739.03,4662810.30,1575.6,ID106363169,OKY-5,L,Filed,160.0,ACTIVE
258739.03,4662810.30,1575.6,ID106363091,OKY-7,L,Filed,160.0,ACTIVE
258739.03,4662810.30,1575.6,ID106363116,OKY-9,L,Filed,160.0,ACTIVE
258739.03,4662810.30,1575.6,ID106363142,OKY-11,L,Filed,160.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363073,OKY-13,L,Filed,320.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363223,OKY-15,L,Filed,160.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363074,OKY-17,L,Filed,160.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363198,OKY-19,L,Filed,160.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363143,OKY-23,L,Filed,160.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363224,OKY-25,L,Filed,160.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363144,OKY-27,L,Filed,160.0,ACTIVE
260344.64,4662753.43,1691.8,ID106363199,OKY-29,L,Filed,160.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363092,OKY-31,L,Filed,320.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363200,OKY-33,L,Filed,160.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363093,OKY-35,L,Filed,160.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363118,OKY-37,L,Filed,160.0,ACTIVE
261146.20,4662725.18,1790.5,ID106363145,OKY-39,L,Filed,320.0,ACTIVE
260371.95,4663558.51,1725.6,ID106363075,RR-6,L,Filed,320.0,ACTIVE
257951.05,4661977.86,1504.7,ID106363094,OKY-40,L,Filed,7119.39,ACTIVE
257951.05,4661977.86,1504.7,ID106363201,OKY-42,L,Filed,5412.08,ACTIVE
258826.60,4661930.14,1565.6,ID106363119,OKY-44,L,Filed,1675.24,ACTIVE
258826.60,4661930.14,1565.6,ID106363095,OKY-46,L,Filed,1675.24,ACTIVE
258826.60,4661930.14,1565.6,ID106363096,OKY-48,L,Filed,3028.26,ACTIVE
258826.60,4661930.14,1565.6,ID106363146,OKY-50,L,Filed,3028.26,ACTIVE
259591.75,4661899.63,1658.7,ID106363120,OKY-52,L,Filed,1294.57,ACTIVE
259591.75,4661899.63,1658.7,ID106363243,OKY-56,L,Filed,1621.08,ACTIVE
259591.75,4661899.63,1658.7,ID106363077,OKY-58,L,Filed,2918.54,ACTIVE
259591.75,4661899.63,1658.7,ID106363202,OKY-60,L,Filed,8433.49,ACTIVE
260389.08,4661865.88,1723.4,ID106363170,OKY-62,L,Filed,1622.57,ACTIVE
260389.08,4661865.88,1723.4,ID106363097,OKY-64,L,Filed,2920.03,ACTIVE
260389.08,4661865.88,1723.4,ID106363244,OKY-66,L,Filed,2920.03,ACTIVE
261186.61,4661837.78,1877.2,ID106363171,OKY-68,L,Filed,6321.53,ACTIVE
261186.61,4661837.78,1877.2,ID106363147,OKY-70,L,Filed,2940.06,ACTIVE
261186.61,4661837.78,1877.2,ID106363225,OKY-72,L,Filed,2940.06,ACTIVE
261186.61,4661837.78,1877.2,ID106363245,OKY-74,L,Filed,2940.06,ACTIVE
261186.61,4661837.78,1877.2,ID106363203,OKY-76,L,Filed,2940.06,ACTIVE
261186.61,4661837.78,1877.2,ID106363078,OKY-78,L,Filed,11107.29,ACTIVE
257951.05,4661977.86,1504.7,ID106363172,OKY-81,L,Filed,3721.99,ACTIVE
258826.60,4661930.14,1565.6,ID106363148,OKY-83,L,Filed,1515.24,ACTIVE
258826.60,4661930.14,1565.6,ID106363121,OKY-87,L,Filed,1515.24,ACTIVE
260208.48,4662157.72,1671.2,ID106363226,OKY-89,L,Filed,4245.72,ACTIVE
259591.75,4661899.63,1658.7,ID106363122,OKY-91,L,Filed,1461.08,ACTIVE
259591.75,4661899.63,1658.7,ID106363149,OKY-93,L,Filed,1461.08,ACTIVE
259591.75,4661899.63,1658.7,ID106363123,OKY-95,L,Filed,1461.08,ACTIVE
259591.75,4661899.63,1658.7,ID106363246,OKY-97,L,Filed,1461.08,ACTIVE
261186.61,4661837.78,1877.2,ID106363205,OKY-111,L,Filed,1473.32,ACTIVE
258791.36,4661455.52,1612.4,ID106363247,OKY-122,L,Filed,9497.66,ACTIVE
260389.08,4661865.88,1723.4,ID106363124,OKY-101,L,Filed,1462.57,ACTIVE
260389.08,4661865.88,1723.4,ID106363173,OKY-103,L,Filed,1462.57,ACTIVE
260389.08,4661865.88,1723.4,ID106363227,OKY-105,L,Filed,330.22,ACTIVE
257893.61,4661461.75,1508.4,ID106363150,OKY-116,L,Filed,10346.31,ACTIVE
261186.61,4661837.78,1877.2,ID106363098,OKY-107,L,Filed,2935.89,ACTIVE
261186.61,4661837.78,1877.2,ID106363125,OKY-109,L,Filed,1473.32,ACTIVE
257893.61,4661461.75,1508.4,ID106363126,OKY-112,L,Filed,5822.33,ACTIVE
257893.61,4661461.75,1508.4,ID106363174,OKY-114,L,Filed,10310.86,ACTIVE
258791.36,4661455.52,1612.4,ID106363175,OKY-118,L,Filed,2763.61,ACTIVE
258791.36,4661455.52,1612.4,ID106363228,OKY-120,L,Filed,2763.61,ACTIVE
259440.79,4661406.71,1678.2,ID106363079,OKY-124,L,Filed,3645.05,ACTIVE
259440.79,4661406.71,1678.2,ID106363151,OKY-126,L,Filed,2258.31,ACTIVE
259440.79,4661406.71,1678.2,ID106363099,OKY-128,L,Filed,2258.31,ACTIVE
259440.79,4661406.71,1678.2,ID106363152,OKY-130,L,Filed,4265.33,ACTIVE
259440.79,4661406.71,1678.2,ID106363206,OKY-132,L,Filed,8532.43,ACTIVE
260329.87,4661414.30,1718.4,ID106363207,OKY-134,L,Filed,2260.08,ACTIVE
260329.87,4661414.30,1718.4,ID106363249,OKY-136,L,Filed,4267.1,ACTIVE
260329.87,4661414.30,1718.4,ID106363229,OKY-138,L,Filed,4267.1,ACTIVE
260329.87,4661414.30,1718.4,ID106363127,OKY-140,L,Filed,12598.07,ACTIVE
261200.71,4661348.14,1941.1,ID106363208,OKY-142,L,Filed,2281.57,ACTIVE
261200.71,4661348.14,1941.1,ID106363100,OKY-145,L,Filed,2281.57,ACTIVE
258791.36,4661455.52,1612.4,ID106363128,OKY-150,L,Filed,1248.37,ACTIVE
257893.61,4661461.75,1508.4,ID106363250,OKY-148,L,Filed,3206.32,ACTIVE
258791.36,4661455.52,1612.4,ID106363101,OKY-152,L,Filed,1248.37,ACTIVE
258246.78,4661276.23,1581.5,ID106363176,OKY-154,L,Filed,2584.3,ACTIVE
258791.36,4661455.52,1612.4,ID106363102,OKY-156,L,Filed,2045.6,ACTIVE
259440.79,4661406.71,1678.2,ID106363177,OKY-158,L,Filed,797.23,ACTIVE
259440.79,4661406.71,1678.2,ID106363080,OKY-160,L,Filed,797.23,ACTIVE
259440.79,4661406.71,1678.2,ID106363129,OKY-162,L,Filed,797.23,ACTIVE
259440.79,4661406.71,1678.2,ID106363103,OKY-164,L,Filed,797.23,ACTIVE
259440.79,4661406.71,1678.2,ID106363178,OKY-166,L,Filed,1594.74,ACTIVE
260329.87,4661414.30,1718.4,ID106363209,OKY-168,L,Filed,797.51,ACTIVE
260329.87,4661414.30,1718.4,ID106363179,OKY-170,L,Filed,797.51,ACTIVE
260329.87,4661414.30,1718.4,ID106363210,OKY-172,L,Filed,797.51,ACTIVE
260329.87,4661414.30,1718.4,ID106363081,OKY-174,L,Filed,1605.76,ACTIVE
261200.71,4661348.14,1941.1,ID106363180,OKY-176,L,Filed,808.25,ACTIVE
261200.71,4661348.14,1941.1,ID106363104,OKY-178,L,Filed,902.05,ACTIVE
257793.49,4660376.77,1544.8,ID106363154,OKY-179,L,Filed,2352.97,ACTIVE
257793.49,4660376.77,1544.8,ID106363155,OKY-181,L,Filed,9037.63,ACTIVE
259431.85,4660267.48,1644.2,ID106363211,OKY-191,L,Filed,1668.31,ACTIVE
259431.85,4660267.48,1644.2,ID106363251,OKY-195,L,Filed,1668.31,ACTIVE
259431.85,4660267.48,1644.2,ID106363252,OKY-193,L,Filed,958.75,ACTIVE
259431.85,4660267.48,1644.2,ID106363130,OKY-197,L,Filed,1668.31,ACTIVE
259431.85,4660267.48,1644.2,ID106363253,OKY-199,L,Filed,6175.64,ACTIVE
260228.22,4659466.67,1738.2,ID106363131,OKY-201,L,Filed,1667.07,ACTIVE
260228.22,4659466.67,1738.2,ID106363254,OKY-203,L,Filed,1667.07,ACTIVE
261069.47,4660185.28,1839.6,ID106363181,OKY-207,L,Filed,2873.94,ACTIVE
257765.20,4659575.06,1660.8,ID106363230,OKY-210,L,Filed,11363.48,ACTIVE
258595.88,4659538.87,1696.9,ID106363182,OKY-216,L,Filed,320.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363157,OKY-218,L,Filed,640.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363183,OKY-220,L,Filed,320.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363105,OKY-224,L,Filed,320.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363255,OKY-226,L,Filed,640.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363184,OKY-230,L,Filed,320.0,ACTIVE
259431.85,4660267.48,1644.2,ID106363159,OKY-232,L,Filed,160.0,ACTIVE
259431.85,4660267.48,1644.2,ID106363160,OKY-234,L,Filed,160.0,ACTIVE
257736.99,4658775.56,1686.5,ID106363232,OKY-236,L,Filed,2995.91,ACTIVE
258566.81,4658687.16,1619.0,ID106363161,OKY-237,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363212,OKY-239,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363132,OKY-241,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363256,OKY-243,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363233,OKY-245,L,Filed,640.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363257,OKY-247,L,Filed,320.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363185,OKY-251,L,Filed,320.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363213,OKY-253,L,Filed,640.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363106,OKY-257,L,Filed,320.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363107,OKY-259,L,Filed,320.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363108,OKY-261,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363234,OKY-265,L,Filed,160.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363259,OKY-303,L,Filed,320.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363214,OKY-267,L,Filed,160.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363186,OKY-269,L,Filed,160.0,ACTIVE
258566.81,4658687.16,1619.0,ID106363109,OKY-273,L,Filed,320.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363083,OKY-275,L,Filed,160.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363187,OKY-277,L,Filed,160.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363260,OKY-281,L,Filed,320.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363261,OKY-283,L,Filed,160.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363163,OKY-285,L,Filed,160.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363133,OKY-287,L,Filed,160.0,ACTIVE
260197.32,4658603.91,1713.1,ID106363134,OKY-289,L,Filed,160.0,ACTIVE
258541.64,4657925.37,1656.8,ID106363216,OKY-293,L,Filed,320.0,ACTIVE
258541.64,4657925.37,1656.8,ID106363217,OKY-295,L,Filed,320.0,ACTIVE
258541.64,4657925.37,1656.8,ID106363084,OKY-297,L,Filed,320.0,ACTIVE
258541.64,4657925.37,1656.8,ID106363262,OKY-299,L,Filed,320.0,ACTIVE
258541.64,4657925.37,1656.8,ID106363263,OKY-301,L,Filed,640.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363236,OKY-307,L,Filed,320.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363264,OKY-332,L,Filed,320.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363218,OKY-309,L,Filed,640.0,ACTIVE
260168.19,4657817.80,1725.8,ID106363110,OKY-311,L,Filed,320.0,ACTIVE
260168.19,4657817.80,1725.8,ID106363085,OKY-313,L,Filed,320.0,ACTIVE
257709.54,4657973.82,1623.7,ID106363188,OKY-316,L,Filed,1504.13,ACTIVE
257709.54,4657973.82,1623.7,ID106363189,OKY-318,L,Filed,1504.13,ACTIVE
257709.54,4657973.82,1623.7,ID106363237,OKY-322,L,Filed,1504.13,ACTIVE
258541.64,4657925.37,1656.8,ID106363265,OKY-324,L,Filed,320.0,ACTIVE
257765.20,4659575.06,1660.8,ID106363238,OKY-397,L,Filed,1510.59,ACTIVE
259351.28,4657874.44,1696.2,ID106363086,OKY-328,L,Filed,160.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363266,OKY-330,L,Filed,160.0,ACTIVE
260168.19,4657817.80,1725.8,ID106363219,OKY-334,L,Filed,160.0,ACTIVE
260168.19,4657817.80,1725.8,ID106363137,OKY-336,L,Filed,160.0,ACTIVE
257765.20,4659575.06,1660.8,ID106363164,OKY-389,L,Filed,1510.59,ACTIVE
257765.20,4659575.06,1660.8,ID106363165,OKY-391,L,Filed,1670.59,ACTIVE
257765.20,4659575.06,1660.8,ID106363267,OKY-393,L,Filed,1510.59,ACTIVE
259405.86,4659503.49,1692.7,ID106363268,OKY-399,L,Filed,320.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363166,OKY-401,L,Filed,160.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363190,OKY-403,L,Filed,160.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363220,OKY-405,L,Filed,160.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363087,OKY-407,L,Filed,320.0,ACTIVE
260228.22,4659466.67,1738.2,ID106363269,OKY-413,L,Filed,160.0,ACTIVE
260228.22,4659466.67,1738.2,ID106363239,OKY-415,L,Filed,160.0,ACTIVE
257951.05,4661977.86,1504.7,ID106363191,OKY-79,L,Filed,2206.75,ACTIVE
261146.20,4662725.18,1790.5,ID106363090,RR-26,L,Filed,640.0,ACTIVE
259544.59,4662826.20,1660.2,ID106363117,OKY-21,L,Filed,320.0,ACTIVE
259591.75,4661899.63,1658.7,ID106363076,OKY-54,L,Filed,2918.54,ACTIVE
258826.60,4661930.14,1565.6,ID106363204,OKY-85,L,Filed,1515.24,ACTIVE
259591.75,4661899.63,1658.7,ID106363248,OKY-99,L,Filed,5518.57,ACTIVE
257893.61,4661461.75,1508.4,ID106363153,OKY-146,L,Filed,842.25,ACTIVE
260228.22,4659466.67,1738.2,ID106363156,OKY-205,L,Filed,1667.07,ACTIVE
259405.86,4659503.49,1692.7,ID106363158,OKY-222,L,Filed,320.0,ACTIVE
259405.86,4659503.49,1692.7,ID106363231,OKY-228,L,Filed,320.0,ACTIVE
257736.99,4658775.56,1686.5,ID106363082,OKY-263,L,Filed,1504.47,ACTIVE
259376.70,4658646.23,1688.8,ID106363258,OKY-249,L,Filed,320.0,ACTIVE
257709.54,4657973.82,1623.7,ID106363162,OKY-314,L,Filed,2995.57,ACTIVE
258566.81,4658687.16,1619.0,ID106363235,OKY-271,L,Filed,160.0,ACTIVE
259376.70,4658646.23,1688.8,ID106363215,OKY-279,L,Filed,160.0,ACTIVE
259351.28,4657874.44,1696.2,ID106363135,OKY-305,L,Filed,320.0,ACTIVE
257709.54,4657973.82,1623.7,ID106363136,OKY-320,L,Filed,1504.13,ACTIVE
258622.78,4660302.83,1602.0,ID106364062,OKY-187,L,Filed,2523.3,ACTIVE
258622.78,4660302.83,1602.0,ID106364067,OKY-183,L,Filed,3267.1,ACTIVE
258622.78,4660302.83,1602.0,ID106364046,OKY-185,L,Filed,2523.3,ACTIVE
259431.85,4660267.48,1644.2,ID106364053,OKY-189,L,Filed,2498.25,ACTIVE
259351.28,4657874.44,1696.2,ID106364050,OKY-326,L,Filed,160.0,ACTIVE
257765.20,4659575.06,1660.8,ID106364063,OKY-208,L,Filed,5695.96,ACTIVE
258595.88,4659538.87,1696.9,ID106364051,OKY-212,L,Filed,320.0,ACTIVE
257682.13,4657173.19,1670.4,ID106364071,OKY-337,L,Filed,5990.97,ACTIVE
258595.88,4659538.87,1696.9,ID106364072,OKY-214,L,Filed,320.0,ACTIVE
258514.31,4657075.82,1676.2,ID106364059,OKY-339,L,Filed,320.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364073,OKY-347,L,Filed,640.0,ACTIVE
258514.31,4657075.82,1676.2,ID106364047,OKY-341,L,Filed,320.0,ACTIVE
258514.31,4657075.82,1676.2,ID106364068,OKY-343,L,Filed,320.0,ACTIVE
258514.31,4657075.82,1676.2,ID106364048,OKY-345,L,Filed,320.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364054,OKY-349,L,Filed,320.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364060,OKY-351,L,Filed,320.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364065,OKY-353,L,Filed,320.0,ACTIVE
258490.02,4656315.11,1687.4,ID106364055,OKY-359,L,Filed,320.0,ACTIVE
258490.02,4656315.11,1687.4,ID106364074,OKY-361,L,Filed,320.0,ACTIVE
258514.31,4657075.82,1676.2,ID106364061,OKY-363,L,Filed,160.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364049,OKY-365,L,Filed,320.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364075,OKY-367,L,Filed,160.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364056,OKY-369,L,Filed,160.0,ACTIVE
259323.68,4657062.70,1757.9,ID106364076,OKY-371,L,Filed,160.0,ACTIVE
257654.86,4656328.08,1684.8,ID106364066,OKY-374,L,Filed,3235.72,ACTIVE
